,match_date,team_A,team_B,A_score,B_score,year,winning_team,A_attack,A_defense,A_mid,A_overall,B_attack,B_defense,B_mid,B_overall,A_win_streak,B_win_streak,A_lose_streak,B_lose_streak,h2h_matches,h2h_A_win,h2h_B_win,h2h_tie,h2h_A_goals,h2h_B_goals
480,2009-06-10,Finland,Russia,0,3,2009,team_B,66.0,69.0,66.0,71.0,75.0,71.0,75.0,78.0,1,3,0,0,16,0,11,5,11,51
481,2009-06-10,Italy,New Zealand,4,3,2009,team_A,84.0,81.0,83.0,85.0,59.0,56.0,54.0,60.0,2,0,0,3,0,0,0,0,0,0
482,2009-06-10,Korea Republic,Saudi Arabia,0,0,2009,Draw,69.0,66.0,67.0,70.0,73.0,73.0,73.0,73.0,11,1,0,0,13,3,4,6,12,12
483,2009-06-10,Netherlands,Norway,2,0,2009,team_A,80.0,76.0,77.0,82.0,74.0,71.0,72.0,74.0,7,1,0,0,19,8,5,6,42,27
484,2009-06-10,Uruguay,Venezuela,2,2,2009,Draw,74.0,73.0,72.0,76.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,0,2,1,0,25,16,4,5,53,18
485,2009-06-14,New Zealand,Spain,0,5,2009,team_B,59.0,56.0,54.0,60.0,82.0,81.0,83.0,85.0,0,29,4,0,0,0,0,0,0,0
486,2009-06-15,Brazil,Egypt,4,3,2009,team_A,81.0,80.0,81.0,84.0,71.42857142857143,67.14285714285714,68.85714285714286,69.57142857142857,6,5,0,0,4,4,0,0,12,1
487,2009-06-17,Australia,Japan,2,1,2009,team_A,72.0,67.0,70.0,74.0,59.0,53.0,54.0,57.0,2,5,0,0,16,5,5,6,21,23
488,2009-06-17,Iran,Korea Republic,1,1,2009,Draw,59.0,53.0,54.0,57.0,69.0,66.0,67.0,70.0,1,11,0,0,16,5,6,5,21,23
489,2009-06-17,New Zealand,South Africa,0,2,2009,team_B,59.0,56.0,54.0,60.0,70.0,66.0,68.0,72.0,0,1,5,0,4,0,4,0,9,24
490,2009-06-18,Egypt,Italy,1,0,2009,team_A,71.42857142857143,67.14285714285714,68.85714285714286,69.57142857142857,84.0,81.0,83.0,85.0,0,4,1,0,2,0,2,0,2,7
491,2009-06-20,South Africa,Spain,0,2,2009,team_B,70.0,66.0,68.0,72.0,82.0,81.0,83.0,85.0,2,31,0,0,1,0,1,0,2,3
492,2009-06-20,Nigeria,Tunisia,0,0,2009,Draw,78.5,75.0,71.5,77.5,67.0,71.0,65.0,69.0,1,3,0,0,15,5,6,4,14,20
493,2009-06-21,Brazil,Italy,3,0,2009,team_A,81.0,80.0,81.0,84.0,84.0,81.0,83.0,85.0,8,0,0,1,13,6,5,2,21,19
494,2009-06-24,Mexico,Venezuela,4,0,2009,team_A,75.0,76.0,77.0,78.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,1,2,0,0,5,5,0,0,12,4
495,2009-06-25,Brazil,South Africa,1,0,2009,team_A,81.0,80.0,81.0,84.0,70.0,66.0,68.0,72.0,9,0,0,1,2,2,0,0,5,3
496,2009-06-27,Costa Rica,Venezuela,1,0,2009,team_A,59.0,53.0,54.0,57.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,3,0,0,1,3,1,1,1,7,8
497,2009-06-28,South Africa,Spain,2,3,2009,team_B,70.0,66.0,68.0,72.0,82.0,81.0,83.0,85.0,0,0,2,1,2,0,2,0,2,5
498,2009-07-09,Mexico,Panama,1,1,2009,Draw,75.0,76.0,77.0,78.0,59.0,53.0,54.0,57.0,3,0,0,4,7,6,0,1,20,4
499,2009-07-10,Canada,Costa Rica,2,2,2009,Draw,68.33333333333333,65.0,70.0,67.66666666666667,59.0,53.0,54.0,57.0,4,1,0,0,17,4,7,6,12,17
500,2009-07-23,Costa Rica,Mexico,1,1,2009,Draw,59.0,53.0,54.0,57.0,75.0,76.0,77.0,78.0,2,5,0,0,35,4,19,12,20,54
501,2009-08-12,Austria,Cameroon,0,2,2009,team_B,71.0,71.0,69.0,73.0,72.0,67.0,73.0,75.0,0,0,1,2,2,0,0,2,1,1
502,2009-08-12,Colombia,Venezuela,1,2,2009,team_B,78.57142857142857,75.28571428571429,76.71428571428571,77.57142857142857,73.83333333333334,70.16666666666667,70.33333333333333,71.5,2,0,0,2,26,13,2,11,40,16
503,2009-08-12,Belgium,Czech Republic,1,3,2009,team_B,72.0,73.0,72.0,73.0,74.0,76.0,72.0,77.0,0,1,3,0,6,2,2,2,3,4
504,2009-08-12,Chile,Denmark,2,1,2009,team_A,77.28571428571429,73.28571428571429,76.85714285714286,76.71428571428571,73.0,72.0,73.0,77.0,2,3,0,0,0,0,0,0,0,0
505,2009-08-12,Hungary,Romania,0,1,2009,team_B,62.0,67.0,70.0,71.0,73.0,72.0,71.0,76.0,2,1,0,0,17,10,3,4,42,17
506,2009-08-12,Korea Republic,Paraguay,1,0,2009,team_A,69.0,66.0,67.0,70.0,77.0,72.0,70.0,75.0,11,0,0,3,4,0,1,3,3,5
507,2009-08-12,England,Netherlands,2,2,2009,Draw,80.0,81.0,82.0,84.0,80.0,76.0,77.0,82.0,4,8,0,0,17,5,4,8,24,19
508,2009-08-12,Norway,Scotland,4,0,2009,team_A,74.0,71.0,72.0,74.0,72.0,71.0,74.0,76.0,0,1,1,0,16,2,8,6,17,33
509,2009-08-12,Greece,Poland,0,2,2009,team_B,75.0,75.0,76.0,76.0,67.0,65.0,69.0,74.0,1,0,0,1,13,3,9,1,11,27
510,2009-08-12,Argentina,Russia,3,2,2009,team_A,81.0,80.0,81.0,84.0,75.0,71.0,75.0,78.0,0,4,1,0,11,3,2,6,11,10
511,2009-08-12,Serbia,South Africa,3,1,2009,team_A,77.0,72.0,72.0,77.0,70.0,66.0,68.0,72.0,4,0,0,3,0,0,0,0,0,0
512,2009-08-12,Finland,Sweden,0,1,2009,team_B,66.0,69.0,66.0,71.0,78.0,72.0,73.0,77.0,0,1,1,0,82,9,62,11,93,281
513,2009-08-12,Italy,Switzerland,0,0,2009,Draw,84.0,81.0,83.0,85.0,74.0,75.0,71.0,77.0,0,5,2,0,55,28,7,20,105,64
514,2009-08-12,Turkey,Ukraine,3,0,2009,team_A,78.0,73.0,76.0,78.0,71.0,67.0,69.0,74.0,0,1,1,0,4,2,1,1,4,5
515,2009-09-05,Argentina,Brazil,1,3,2009,team_B,81.0,80.0,81.0,84.0,81.0,80.0,81.0,84.0,1,12,0,0,91,33,36,22,146,145
516,2009-09-05,Chile,Venezuela,2,2,2009,Draw,77.28571428571429,73.28571428571429,76.85714285714286,76.71428571428571,73.83333333333334,70.16666666666667,70.33333333333333,71.5,3,1,0,0,19,15,1,3,48,9
517,2009-09-05,Colombia,Ecuador,2,0,2009,team_A,78.57142857142857,75.28571428571429,76.71428571428571,77.57142857142857,67.0,64.0,67.0,70.0,0,1,1,0,37,15,11,11,40,36
518,2009-09-05,Costa Rica,Mexico,0,3,2009,team_B,59.0,53.0,54.0,57.0,75.0,76.0,77.0,78.0,0,7,1,0,36,4,19,13,21,55
519,2009-09-05,Denmark,Portugal,1,1,2009,Draw,73.0,72.0,73.0,77.0,77.0,79.0,81.0,82.0,0,4,1,0,9,2,6,1,12,21
520,2009-09-05,England,Slovenia,2,1,2009,team_A,80.0,81.0,82.0,84.0,70.0,66.0,67.0,70.0,4,1,0,0,0,0,0,0,0,0
521,2009-09-05,France,Romania,1,1,2009,Draw,82.0,81.0,82.0,83.0,73.0,72.0,71.0,76.0,2,2,0,0,13,7,3,3,18,14
522,2009-09-05,Germany,South Africa,2,0,2009,team_A,82.0,79.0,79.0,83.0,70.0,66.0,68.0,72.0,4,0,0,4,3,2,0,1,7,2
523,2009-09-05,Hungary,Sweden,1,2,2009,team_B,62.0,67.0,70.0,71.0,78.0,72.0,73.0,77.0,0,2,1,0,39,15,14,10,76,70
524,2009-09-05,Iceland,Norway,1,1,2009,Draw,73.0,70.0,75.0,72.0,74.0,71.0,72.0,74.0,0,1,4,0,23,6,14,3,21,47
525,2009-09-05,Australia,Korea Republic,1,3,2009,team_B,72.0,67.0,70.0,74.0,69.0,66.0,67.0,70.0,4,12,0,0,20,7,5,8,21,19
526,2009-09-05,Japan,Netherlands,0,3,2009,team_B,59.0,53.0,54.0,57.0,80.0,76.0,77.0,82.0,0,8,1,0,0,0,0,0,0,0
527,2009-09-05,Bolivia,Paraguay,0,1,2009,team_B,69.33333333333333,65.33333333333333,63.833333333333336,65.83333333333333,77.0,72.0,70.0,75.0,0,0,5,4,59,13,30,16,62,119
528,2009-09-05,Peru,Uruguay,1,0,2009,team_A,73.42857142857143,68.71428571428571,69.28571428571429,71.28571428571429,74.0,73.0,72.0,76.0,0,0,5,2,57,13,32,12,51,96
529,2009-09-05,Northern Ireland,Poland,1,1,2009,Draw,66.0,67.0,66.0,69.0,67.0,65.0,69.0,74.0,0,1,1,0,8,4,3,1,12,12
530,2009-09-05,Belgium,Spain,0,5,2009,team_B,72.0,73.0,72.0,73.0,82.0,81.0,83.0,85.0,0,2,4,0,19,4,9,6,19,36
531,2009-09-05,Greece,Switzerland,0,2,2009,team_B,75.0,75.0,76.0,76.0,74.0,75.0,71.0,77.0,0,5,1,0,11,2,6,3,11,15
532,2009-09-06,Nigeria,Tunisia,2,2,2009,Draw,78.5,75.0,71.5,77.5,67.0,71.0,65.0,69.0,1,3,0,0,16,5,6,5,14,20
533,2009-09-09,Bolivia,Ecuador,1,3,2009,team_B,69.33333333333333,65.33333333333333,63.833333333333336,65.83333333333333,67.0,64.0,67.0,70.0,0,0,6,1,24,5,9,10,27,39
534,2009-09-09,Croatia,England,1,5,2009,team_B,76.0,72.0,75.0,78.0,80.0,81.0,82.0,84.0,5,5,0,0,6,2,3,1,9,13
535,2009-09-09,Hungary,Portugal,0,1,2009,team_B,62.0,67.0,70.0,71.0,77.0,79.0,81.0,82.0,0,4,2,0,8,0,5,3,7,19
536,2009-09-09,Bulgaria,Italy,0,2,2009,team_B,72.0,67.0,71.0,74.0,84.0,81.0,83.0,85.0,3,1,0,0,14,2,7,5,12,25
537,2009-09-09,Austria,Romania,1,1,2009,Draw,71.0,71.0,69.0,73.0,73.0,72.0,71.0,76.0,1,2,0,0,6,2,1,3,8,8
538,2009-09-09,Netherlands,Scotland,1,0,2009,team_A,80.0,76.0,77.0,82.0,72.0,71.0,74.0,76.0,9,1,0,0,17,7,6,4,24,15
539,2009-09-09,France,Serbia,1,1,2009,Draw,82.0,81.0,82.0,83.0,77.0,72.0,72.0,77.0,2,5,0,0,2,2,0,0,5,1
540,2009-09-09,Poland,Slovenia,0,3,2009,team_B,67.0,65.0,69.0,74.0,70.0,66.0,67.0,70.0,1,0,0,1,4,2,0,2,5,1
541,2009-09-09,Russia,Wales,3,1,2009,team_A,75.0,71.0,75.0,78.0,75.0,72.2857142857143,73.0,73.42857142857143,1,0,0,1,8,4,1,3,9,4
542,2009-09-30,Colombia,Mexico,2,1,2009,team_A,78.57142857142857,75.28571428571429,76.71428571428571,77.57142857142857,75.0,76.0,77.0,78.0,1,9,0,0,22,5,8,9,16,20
543,2009-10-10,Argentina,Peru,2,1,2009,team_A,81.0,80.0,81.0,84.0,73.42857142857143,68.71428571428571,69.28571428571429,71.28571428571429,1,1,0,0,46,30,5,11,94,40
544,2009-10-10,Australia,Netherlands,0,0,2009,Draw,72.0,67.0,70.0,74.0,80.0,76.0,77.0,82.0,0,10,1,0,2,1,0,1,3,2
545,2009-10-10,Belgium,Turkey,2,0,2009,team_A,72.0,73.0,72.0,73.0,78.0,73.0,76.0,78.0,0,2,6,0,8,2,2,4,13,13
546,2009-10-10,Chile,Colombia,4,2,2009,team_A,77.28571428571429,73.28571428571429,76.85714285714286,76.71428571428571,78.57142857142857,75.28571428571429,76.71428571428571,77.57142857142857,3,2,0,0,31,12,9,10,54,41
547,2009-10-10,Czech Republic,Poland,2,0,2009,team_A,74.0,76.0,72.0,77.0,67.0,65.0,69.0,74.0,3,0,0,1,4,1,3,0,4,7
548,2009-10-10,Denmark,Sweden,1,0,2009,team_A,73.0,72.0,73.0,77.0,78.0,72.0,73.0,77.0,0,4,1,0,99,37,44,18,163,178
549,2009-10-10,Ecuador,Uruguay,1,2,2009,team_B,67.0,64.0,67.0,70.0,74.0,73.0,72.0,76.0,1,0,0,3,40,4,27,9,34,101
550,2009-10-10,Finland,Wales,2,1,2009,team_A,66.0,69.0,66.0,71.0,75.0,72.2857142857143,73.0,73.42857142857143,1,0,0,2,10,3,4,3,9,15
551,2009-10-10,Japan,Scotland,2,0,2009,team_A,59.0,53.0,54.0,57.0,72.0,71.0,74.0,76.0,2,0,0,1,2,0,0,2,0,0
552,2009-10-10,Norway,South Africa,1,0,2009,team_A,74.0,71.0,72.0,74.0,70.0,66.0,68.0,72.0,2,1,0,0,1,0,1,0,1,2
553,2009-10-10,Hungary,Portugal,0,3,2009,team_B,62.0,67.0,70.0,71.0,77.0,79.0,81.0,82.0,0,5,3,0,9,0,6,3,7,20
554,2009-10-10,Germany,Russia,1,0,2009,team_A,82.0,79.0,79.0,83.0,75.0,71.0,75.0,78.0,6,2,0,0,17,12,3,2,31,15
555,2009-10-10,Romania,Serbia,0,5,2009,team_B,73.0,72.0,71.0,76.0,77.0,72.0,72.0,77.0,2,5,0,0,4,1,3,0,4,7
556,2009-10-10,England,Ukraine,0,1,2009,team_B,80.0,81.0,82.0,84.0,71.0,67.0,69.0,74.0,6,1,0,0,3,3,0,0,7,1
557,2009-10-10,Paraguay,Venezuela,2,1,2009,team_A,77.0,72.0,70.0,75.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,1,1,0,0,18,14,2,2,39,14
558,2009-10-13,Iceland,South Africa,1,0,2009,team_A,73.0,70.0,75.0,72.0,70.0,66.0,68.0,72.0,1,0,0,1,2,1,0,1,5,2
559,2009-10-14,Brazil,Venezuela,0,0,2009,Draw,81.0,80.0,81.0,84.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,13,0,0,1,19,18,1,0,82,6
560,2009-10-14,Chile,Ecuador,1,0,2009,team_A,77.28571428571429,73.28571428571429,76.85714285714286,76.71428571428571,67.0,64.0,67.0,70.0,4,0,0,1,42,24,7,11,89,39
561,2009-10-14,Czech Republic,Northern Ireland,0,0,2009,Draw,74.0,76.0,72.0,77.0,66.0,67.0,66.0,69.0,4,0,0,2,3,2,0,1,4,1
562,2009-10-14,Denmark,Hungary,0,1,2009,team_B,73.0,72.0,73.0,77.0,62.0,67.0,70.0,71.0,1,0,0,4,13,3,7,3,14,35
563,2009-10-14,Austria,France,1,3,2009,team_B,71.0,71.0,69.0,73.0,82.0,81.0,82.0,83.0,2,3,0,0,22,9,11,2,39,36
564,2009-10-14,Finland,Germany,1,1,2009,Draw,66.0,69.0,66.0,71.0,82.0,79.0,79.0,83.0,2,7,0,0,21,1,15,5,18,79
565,2009-10-14,Korea Republic,Senegal,2,0,2009,team_A,69.0,66.0,67.0,70.0,59.0,53.0,54.0,57.0,13,1,0,0,2,0,1,1,1,2
566,2009-10-14,Colombia,Paraguay,2,0,2009,team_A,78.57142857142857,75.28571428571429,76.71428571428571,77.57142857142857,77.0,72.0,70.0,75.0,0,2,1,0,38,14,17,7,43,47
567,2009-10-14,Bolivia,Peru,0,1,2009,team_B,69.33333333333333,65.33333333333333,63.833333333333336,65.83333333333333,73.42857142857143,68.71428571428571,69.28571428571429,71.28571428571429,0,0,7,1,38,13,17,8,39,57
568,2009-10-14,Saudi Arabia,Tunisia,1,0,2009,team_A,73.0,73.0,73.0,73.0,67.0,71.0,65.0,69.0,1,3,0,0,8,2,4,2,9,9
569,2009-10-14,Argentina,Uruguay,1,0,2009,team_A,81.0,80.0,81.0,84.0,74.0,73.0,72.0,76.0,2,1,0,0,168,77,51,40,271,200
570,2009-11-04,Chile,Paraguay,2,1,2009,team_A,77.28571428571429,73.28571428571429,76.85714285714286,76.71428571428571,77.0,72.0,70.0,75.0,5,0,0,1,52,22,25,5,74,76
571,2009-11-10,Iceland,Iran,0,1,2009,team_B,73.0,70.0,75.0,72.0,59.0,53.0,54.0,57.0,2,0,0,1,0,0,0,0,0,0
572,2009-11-14,Belgium,Hungary,3,0,2009,team_A,72.0,73.0,72.0,73.0,62.0,67.0,70.0,71.0,0,1,1,0,11,7,2,2,24,16
573,2009-11-14,Brazil,England,1,0,2009,team_A,81.0,80.0,81.0,84.0,80.0,81.0,82.0,84.0,13,1,0,0,22,10,3,9,30,19
574,2009-11-14,Costa Rica,Uruguay,0,1,2009,team_B,59.0,53.0,54.0,57.0,74.0,73.0,72.0,76.0,1,0,0,1,5,0,4,1,7,12
575,2009-11-14,Denmark,Korea Republic,0,0,2009,Draw,73.0,72.0,73.0,77.0,69.0,66.0,67.0,70.0,0,14,1,0,0,0,0,0,0,0
576,2009-11-14,Greece,Ukraine,0,0,2009,Draw,75.0,75.0,76.0,76.0,71.0,67.0,69.0,74.0,2,3,0,0,4,1,2,1,2,4
577,2009-11-14,Italy,Netherlands,0,0,2009,Draw,84.0,81.0,83.0,85.0,80.0,76.0,77.0,82.0,3,10,0,0,16,7,3,6,22,18
578,2009-11-14,Cameroon,Morocco,2,0,2009,team_A,72.0,67.0,73.0,75.0,59.0,53.0,54.0,57.0,4,0,0,1,7,4,0,3,8,3
579,2009-11-14,Northern Ireland,Serbia,0,1,2009,team_B,66.0,67.0,66.0,69.0,77.0,72.0,72.0,77.0,0,0,2,1,2,0,1,1,2,3
580,2009-11-14,Poland,Romania,0,1,2009,team_B,67.0,65.0,69.0,74.0,73.0,72.0,71.0,76.0,0,1,3,0,32,4,13,15,47,53
581,2009-11-14,Russia,Slovenia,2,1,2009,team_A,75.0,71.0,75.0,78.0,70.0,66.0,67.0,70.0,0,3,1,0,3,1,1,1,5,4
582,2009-11-14,Japan,South Africa,0,0,2009,Draw,59.0,53.0,54.0,57.0,70.0,66.0,68.0,72.0,4,0,0,2,0,0,0,0,0,0
583,2009-11-14,Argentina,Spain,1,2,2009,team_B,81.0,80.0,81.0,84.0,82.0,81.0,83.0,85.0,3,6,0,0,11,5,4,2,12,10
584,2009-11-14,Norway,Switzerland,1,0,2009,team_A,74.0,71.0,72.0,74.0,74.0,75.0,71.0,77.0,3,7,0,0,16,7,5,4,24,17
585,2009-11-14,Scotland,Wales,0,3,2009,team_B,72.0,71.0,74.0,76.0,75.0,72.2857142857143,73.0,73.42857142857143,0,1,2,0,78,39,20,19,131,97
586,2009-11-18,Austria,Spain,1,5,2009,team_B,71.0,71.0,69.0,73.0,82.0,81.0,83.0,85.0,0,7,1,0,15,4,8,3,21,38
587,2009-11-18,Italy,Sweden,1,0,2009,team_A,84.0,81.0,83.0,85.0,78.0,72.0,73.0,77.0,3,1,0,0,20,8,6,6,25,24
588,2009-11-18,Korea Republic,Serbia,0,1,2009,team_B,69.0,66.0,67.0,70.0,77.0,72.0,72.0,77.0,14,1,0,0,6,1,2,3,4,5
589,2009-11-18,Netherlands,Paraguay,0,0,2009,Draw,80.0,76.0,77.0,82.0,77.0,72.0,70.0,75.0,10,0,0,3,1,1,0,0,5,1
590,2009-11-18,Canada,Poland,0,1,2009,team_B,68.33333333333333,65.0,70.0,67.66666666666667,67.0,65.0,69.0,74.0,0,0,2,4,5,0,5,0,4,19
591,2009-11-18,Russia,Slovenia,0,1,2009,team_B,75.0,71.0,75.0,78.0,70.0,66.0,67.0,70.0,1,0,0,1,4,2,1,1,7,5
592,2009-11-18,Greece,Ukraine,1,0,2009,team_A,75.0,75.0,76.0,76.0,71.0,67.0,69.0,74.0,2,3,0,0,5,1,2,2,2,4
593,2009-11-18,Costa Rica,Uruguay,1,1,2009,Draw,59.0,53.0,54.0,57.0,74.0,73.0,72.0,76.0,0,1,1,0,6,0,5,1,7,13
594,2010-01-12,Egypt,Nigeria,3,1,2010,team_A,71.42857142857143,67.14285714285714,68.85714285714286,69.57142857142857,78.5,75.0,71.5,77.5,1,3,0,0,13,2,5,6,16,19
595,2010-01-18,Finland,Korea Republic,0,2,2010,team_B,67.0,70.0,69.0,72.0,67.0,65.0,69.0,70.0,2,0,0,2,2,0,2,0,0,3
596,2010-01-20,Chile,Panama,2,1,2010,team_A,77.28571428571429,73.28571428571429,76.85714285714286,76.71428571428571,59.0,53.0,54.0,57.0,7,0,0,1,2,1,0,1,6,1
597,2010-01-21,Cameroon,Tunisia,2,2,2010,Draw,73.0,74.0,73.0,76.0,67.0,71.0,65.0,69.0,1,0,0,3,14,7,3,4,20,15
598,2010-01-25,Cameroon,Egypt,1,3,2010,team_B,73.0,74.0,73.0,76.0,71.42857142857143,67.14285714285714,68.85714285714286,69.57142857142857,1,4,0,0,21,5,10,6,15,25
599,2010-01-26,Argentina,Costa Rica,3,2,2010,team_A,83.0,78.0,81.0,83.0,59.0,53.0,54.0,57.0,0,0,1,1,3,2,0,1,6,3
600,2010-02-02,Japan,Venezuela,0,0,2010,Draw,59.0,53.0,54.0,57.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,6,0,0,1,0,0,0,0,0,0
601,2010-02-14,Japan,Korea Republic,1,3,2010,team_B,59.0,53.0,54.0,57.0,67.0,65.0,69.0,70.0,7,0,0,1,55,9,28,18,44,82
602,2010-02-24,Bolivia,Mexico,0,5,2010,team_B,69.33333333333333,65.33333333333333,63.83333333333333,65.83333333333333,73.0,74.0,74.0,77.0,0,1,8,0,9,1,7,1,5,14
603,2010-03-03,Austria,Denmark,2,1,2010,team_A,71.0,70.0,67.0,73.0,72.0,74.0,72.0,75.0,0,1,2,0,7,3,3,1,12,12
604,2010-03-03,Belgium,Croatia,0,1,2010,team_B,73.0,74.0,75.0,76.0,77.0,73.0,74.0,78.0,2,3,0,0,4,1,2,1,2,6
605,2010-03-03,Egypt,England,1,3,2010,team_B,71.42857142857143,67.14285714285714,68.85714285714286,69.57142857142857,81.0,82.0,84.0,83.0,7,0,0,1,2,0,2,0,0,5
606,2010-03-03,France,Spain,0,2,2010,team_B,82.0,82.0,82.0,83.0,83.0,82.0,83.0,85.0,5,8,0,0,29,11,12,6,35,55
607,2010-03-03,Argentina,Germany,1,0,2010,team_A,83.0,78.0,81.0,83.0,81.0,79.0,79.0,82.0,2,7,0,0,17,7,5,5,24,23
608,2010-03-03,Greece,Senegal,0,2,2010,team_B,76.0,74.0,75.0,76.0,59.0,53.0,54.0,57.0,3,0,0,1,0,0,0,0,0,0
609,2010-03-03,Hungary,Russia,1,1,2010,Draw,69.0,66.0,72.0,72.0,79.0,76.0,77.0,80.0,0,0,1,1,27,6,13,8,44,44
610,2010-03-03,Cameroon,Italy,0,0,2010,Draw,73.0,74.0,73.0,76.0,83.0,80.0,81.0,83.0,0,4,1,0,2,0,1,1,1,4
611,2010-03-03,Mexico,New Zealand,2,0,2010,team_A,73.0,74.0,74.0,77.0,60.0,58.0,57.0,62.0,2,2,0,0,1,0,1,0,0,4
612,2010-03-03,Bulgaria,Poland,0,2,2010,team_B,70.0,68.0,70.0,73.0,69.0,67.0,68.0,72.0,2,3,0,0,22,4,10,8,27,41
613,2010-03-03,Czech Republic,Scotland,0,1,2010,team_B,73.0,74.0,74.0,78.0,73.0,72.0,73.0,75.0,0,0,1,3,3,3,0,0,8,4
614,2010-03-03,Switzerland,Uruguay,1,3,2010,team_B,74.0,73.0,74.0,76.0,76.0,74.0,70.0,78.0,0,1,1,0,2,0,1,1,3,7
615,2010-03-03,Panama,Venezuela,2,1,2010,team_A,59.0,53.0,54.0,57.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,0,0,2,1,9,0,7,2,8,25
616,2010-03-03,Sweden,Wales,1,0,2010,team_A,78.0,74.0,73.0,77.0,75.0,72.28571428571429,73.0,73.42857142857143,1,2,0,0,5,4,0,1,12,3
617,2010-03-24,Iceland,Mexico,0,0,2010,Draw,73.0,70.0,75.0,72.0,73.0,74.0,74.0,77.0,1,4,0,0,1,0,0,1,0,0
618,2010-03-31,Chile,Venezuela,0,0,2010,Draw,77.28571428571429,73.28571428571429,76.85714285714286,76.71428571428571,73.83333333333334,70.16666666666667,70.33333333333333,71.5,8,1,0,0,20,15,1,4,50,11
619,2010-03-31,Paraguay,South Africa,1,1,2010,Draw,75.0,73.0,70.0,75.0,70.0,67.0,71.0,72.0,0,1,3,0,2,0,1,1,2,5
620,2010-04-07,Japan,Serbia,0,3,2010,team_B,59.0,53.0,54.0,57.0,77.0,72.0,72.0,77.0,1,3,0,0,5,3,2,0,3,2
621,2010-05-07,Ecuador,Mexico,0,0,2010,Draw,67.0,65.0,69.0,72.0,73.0,74.0,74.0,77.0,0,4,2,0,16,1,12,3,15,31
622,2010-05-10,Mexico,Senegal,1,0,2010,team_A,73.0,74.0,74.0,77.0,59.0,53.0,54.0,57.0,4,1,0,0,0,0,0,0,0,0
623,2010-05-16,Ecuador,Korea Republic,0,2,2010,team_B,67.0,65.0,69.0,72.0,67.0,65.0,69.0,70.0,0,2,2,0,1,1,0,0,2,1
624,2010-05-16,Chile,Mexico,0,1,2010,team_B,77.28571428571429,73.28571428571429,76.85714285714286,76.71428571428571,73.0,74.0,74.0,77.0,9,6,0,0,19,8,9,2,20,18
625,2010-05-19,Austria,Croatia,0,1,2010,team_B,71.0,70.0,67.0,73.0,77.0,73.0,74.0,78.0,1,4,0,0,4,0,4,0,2,8
626,2010-05-19,Belgium,Bulgaria,2,1,2010,team_A,73.0,74.0,75.0,76.0,70.0,68.0,70.0,73.0,0,0,1,1,13,5,6,2,21,19
627,2010-05-22,Czech Republic,Turkey,1,2,2010,team_B,73.0,74.0,74.0,78.0,77.0,74.0,77.0,78.0,0,2,2,0,5,3,1,1,15,6
628,2010-05-23,Croatia,Wales,2,0,2010,team_A,77.0,73.0,74.0,78.0,75.0,72.28571428571429,73.0,73.42857142857143,5,0,0,1,1,0,0,1,1,1
629,2010-05-24,Argentina,Canada,5,0,2010,team_A,83.0,78.0,81.0,83.0,68.33333333333333,65.0,70.0,67.66666666666667,4,0,0,4,0,0,0,0,0,0
630,2010-05-24,Australia,New Zealand,2,1,2010,team_A,71.0,68.0,71.0,75.0,60.0,58.0,57.0,62.0,3,0,0,1,60,37,13,10,146,67
631,2010-05-24,England,Mexico,3,1,2010,team_A,81.0,82.0,84.0,83.0,73.0,74.0,74.0,77.0,1,7,0,0,9,6,2,1,24,3
632,2010-05-24,Japan,Korea Republic,0,2,2010,team_B,59.0,53.0,54.0,57.0,67.0,65.0,69.0,70.0,0,3,1,0,56,9,29,18,45,85
633,2010-05-24,Bulgaria,South Africa,1,1,2010,Draw,70.0,68.0,70.0,73.0,70.0,67.0,71.0,72.0,0,3,2,0,0,0,0,0,0,0
634,2010-05-25,Nigeria,Saudi Arabia,0,0,2010,Draw,78.5,75.0,71.5,77.5,73.0,73.0,73.0,73.0,2,3,0,0,0,0,0,0,0,0
635,2010-05-26,Costa Rica,France,1,2,2010,team_B,59.0,53.0,54.0,57.0,82.0,82.0,82.0,83.0,0,0,2,1,1,0,1,0,2,3
636,2010-05-26,Mexico,Netherlands,1,2,2010,team_B,73.0,74.0,74.0,77.0,81.0,76.0,80.0,80.0,0,11,1,0,5,2,2,1,10,9
637,2010-05-26,Northern Ireland,Turkey,0,2,2010,team_B,66.0,70.0,66.0,71.0,77.0,74.0,77.0,78.0,0,3,4,0,10,5,3,2,12,9
638,2010-05-27,Denmark,Senegal,2,0,2010,team_A,72.0,74.0,72.0,75.0,59.0,53.0,54.0,57.0,0,0,1,1,2,1,0,1,4,3
639,2010-05-27,Colombia,South Africa,1,2,2010,team_B,78.57142857142857,75.28571428571429,76.71428571428571,77.57142857142857,70.0,67.0,71.0,72.0,1,3,0,0,0,0,0,0,0,0
640,2010-05-29,Germany,Hungary,3,0,2010,team_A,81.0,79.0,79.0,82.0,69.0,66.0,72.0,72.0,1,0,0,1,31,11,10,10,65,61
